	id	imitation_filename	reference_filename	wrong_pair	listener_id	is_imitation	is_right_imitation	rating
6211	6211	243Sounds of things_Tools_Hammer-6260819461406720.wav	243Sounds of things_Tools_Hammer_reference.wav	False	2	True	True	70.0
6212	6212	243Sounds of things_Tools_Hammer-6516888095948800.wav	243Sounds of things_Tools_Hammer_reference.wav	False	6	True	True	38.0
6213	6213	243Sounds of things_Tools_Hammer-6516888095948800.wav	243Sounds of things_Tools_Hammer_reference.wav	False	6	True	True	39.0
6214	6214	244Sounds of things_Tools_Jackhammer-4794491856748544.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	3	True	True	50.0
6215	6215	244Sounds of things_Tools_Jackhammer-4867082978066432.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	10	True	True	64.0
6216	6216	244Sounds of things_Tools_Jackhammer-4867082978066432.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	10	True	True	65.0
6217	6217	244Sounds of things_Tools_Jackhammer-5085993434611712.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	2	True	True	85.0
6218	6218	244Sounds of things_Tools_Jackhammer-5131946363453440.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	11	True	True	59.0
6219	6219	244Sounds of things_Tools_Jackhammer-5177824667238400.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	1	True	True	77.0
6220	6220	244Sounds of things_Tools_Jackhammer-5332605893345280.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	True	1	True	True	54.0
6221	6221	244Sounds of things_Tools_Jackhammer-5332605893345280.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	1	True	True	68.0
6222	6222	244Sounds of things_Tools_Jackhammer-5361662152409088.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	1	True	True	73.0
6223	6223	244Sounds of things_Tools_Jackhammer-5457646081540096.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	9	True	True	76.0
6224	6224	244Sounds of things_Tools_Jackhammer-5648633076645888.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	4	True	True	37.0
6225	6225	244Sounds of things_Tools_Jackhammer-5648633076645888.wav	051Human sounds_Human voice_Crying_ sobbing_Baby cry_ infant cry_reference.wav	True	4	True	False	
6226	6226	244Sounds of things_Tools_Jackhammer-5694639155707904.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	10	True	True	54.0
6227	6227	244Sounds of things_Tools_Jackhammer-5698497110081536.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	3	True	True	18.0
6228	6228	244Sounds of things_Tools_Jackhammer-5747272637743104.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	0	True	True	28.0
6229	6229	244Sounds of things_Tools_Jackhammer-6019844684120064.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	9	True	True	57.0
6230	6230	244Sounds of things_Tools_Jackhammer-6115260603826176.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	0	True	True	65.0
6231	6231	244Sounds of things_Tools_Jackhammer-6219569521754112.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	9	True	True	54.0
6232	6232	244Sounds of things_Tools_Jackhammer-6276000023314432.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	3	True	True	61.0
6233	6233	244Sounds of things_Tools_Jackhammer-6322472374763520.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	9	True	True	66.0
6234	6234	244Sounds of things_Tools_Jackhammer-6348743615971328.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	11	True	True	70.0
6235	6235	244Sounds of things_Tools_Jackhammer-6559456858996736.wav	244Sounds of things_Tools_Jackhammer_reference.wav	False	12	True	True	92.0
6236	6236	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-4847301164007424.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	1	True	True	51.0
6237	6237	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-4851291993931776.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	14	True	True	72.0
6238	6238	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-4893186178678784.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	11	True	True	59.0
6239	6239	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-4907221460713472.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	7	True	True	80.0
6240	6240	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5101048368726016.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	2	True	True	70.0
6241	6241	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5110699831328768.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	8	True	True	41.0
6242	6242	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5140178205147136.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	8	True	True	53.0
6243	6243	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5155582105354240.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	12	True	True	100.0
6244	6244	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5156937704407040.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	6	True	True	17.0
6245	6245	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5156937704407040.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	6	True	True	18.0
6246	6246	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5179401457106944.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	1	True	True	22.0
6247	6247	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5289043113803776.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	2	True	True	61.0
6248	6248	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5402264625741824.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	6	True	True	49.0
6249	6249	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5465605998116864.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	9	True	True	97.0
6250	6250	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5701569219657728.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	7	True	False	
6251	6251	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5731644862365696.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	9	True	True	22.0
6252	6252	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5751530024075264.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	11	True	True	43.0
6253	6253	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5765785288966144.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	7	True	True	94.0
6254	6254	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5862384472162304.wav	140Natural sounds_Water_Gurgling_reference.wav	True	10	True	False	
6255	6255	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-5862384472162304.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	10	True	True	66.0
6256	6256	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-6115412940947456.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	8	True	True	52.0
6257	6257	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-6295045653135360.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	1	True	True	55.0
6258	6258	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-6323694292959232.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	2	True	True	30.0
6259	6259	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-6326518233956352.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	5	True	True	44.0
6260	6260	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill-6326518233956352.wav	245Sounds of things_Tools_Power tool_Drill_Dental drill_ dentist_s drill_reference.wav	False	5	True	True	46.0
6261	6261	246Sounds of things_Tools_Sanding-4878042660864000.wav	246Sounds of things_Tools_Sanding_reference.wav	False	11	True	True	3.0
6262	6262	246Sounds of things_Tools_Sanding-5076495651307520.wav	246Sounds of things_Tools_Sanding_reference.wav	False	12	True	True	86.0
6263	6263	246Sounds of things_Tools_Sanding-5094585248251904.wav	246Sounds of things_Tools_Sanding_reference.wav	False	2	True	True	75.0
6264	6264	246Sounds of things_Tools_Sanding-5130467284090880.wav	246Sounds of things_Tools_Sanding_reference.wav	False	8	True	True	42.0
6265	6265	246Sounds of things_Tools_Sanding-5159696684023808.wav	246Sounds of things_Tools_Sanding_reference.wav	False	3	True	True	49.0
6266	6266	246Sounds of things_Tools_Sanding-5243285471756288.wav	246Sounds of things_Tools_Sanding_reference.wav	False	12	True	True	93.0
6267	6267	246Sounds of things_Tools_Sanding-5314379662753792.wav	246Sounds of things_Tools_Sanding_reference.wav	False	2	True	True	70.0
6268	6268	246Sounds of things_Tools_Sanding-5499502953758720.wav	246Sounds of things_Tools_Sanding_reference.wav	False	2	True	True	65.0
6269	6269	246Sounds of things_Tools_Sanding-5636318331666432.wav	246Sounds of things_Tools_Sanding_reference.wav	False	0	True	True	86.0
6270	6270	246Sounds of things_Tools_Sanding-5637489247125504.wav	246Sounds of things_Tools_Sanding_reference.wav	False	6	True	True	39.0
6271	6271	246Sounds of things_Tools_Sanding-5718922095493120.wav	246Sounds of things_Tools_Sanding_reference.wav	False	11	True	True	64.0
6272	6272	246Sounds of things_Tools_Sanding-5741830645743616.wav	246Sounds of things_Tools_Sanding_reference.wav	False	2	True	True	23.0
6273	6273	246Sounds of things_Tools_Sanding-5874921213263872.wav	246Sounds of things_Tools_Sanding_reference.wav	False	2	True	True	65.0
6274	6274	246Sounds of things_Tools_Sanding-5920391763591168.wav	246Sounds of things_Tools_Sanding_reference.wav	False	9	True	True	85.0
6275	6275	246Sounds of things_Tools_Sanding-5960432401514496.wav	246Sounds of things_Tools_Sanding_reference.wav	False	2	True	True	50.0
6276	6276	246Sounds of things_Tools_Sanding-6221184697892864.wav	246Sounds of things_Tools_Sanding_reference.wav	False	1	True	True	88.0
6277	6277	246Sounds of things_Tools_Sanding-6295644666855424.wav	246Sounds of things_Tools_Sanding_reference.wav	False	2	True	True	60.0
6278	6278	246Sounds of things_Tools_Sanding-6396019394740224.wav	246Sounds of things_Tools_Sanding_reference.wav	False	0	True	True	54.0
6279	6279	246Sounds of things_Tools_Sanding-6506882030108672.wav	246Sounds of things_Tools_Sanding_reference.wav	False	9	True	True	56.0
6280	6280	246Sounds of things_Tools_Sanding-6650660355309568.wav	246Sounds of things_Tools_Sanding_reference.wav	False	2	True	True	55.0
6281	6281	247Sounds of things_Tools_Sawing-4831900485025792.wav	247Sounds of things_Tools_Sawing_reference.wav	False	0	True	True	87.0
6282	6282	247Sounds of things_Tools_Sawing-4869310723915776.wav	247Sounds of things_Tools_Sawing_reference.wav	False	9	True	True	4.0
6283	6283	247Sounds of things_Tools_Sawing-5023829822799872.wav	247Sounds of things_Tools_Sawing_reference.wav	False	2	True	True	65.0
6284	6284	247Sounds of things_Tools_Sawing-5084179616235520.wav	247Sounds of things_Tools_Sawing_reference.wav	False	13	True	True	42.0
6285	6285	247Sounds of things_Tools_Sawing-5124473388793856.wav	247Sounds of things_Tools_Sawing_reference.wav	False	7	True	True	80.0
6286	6286	247Sounds of things_Tools_Sawing-5128613737267200.wav	247Sounds of things_Tools_Sawing_reference.wav	False	9	True	True	91.0
6287	6287	247Sounds of things_Tools_Sawing-5129642381934592.wav	247Sounds of things_Tools_Sawing_reference.wav	False	2	True	False	
6288	6288	247Sounds of things_Tools_Sawing-5141197186138112.wav	247Sounds of things_Tools_Sawing_reference.wav	False	3	True	True	76.0
6289	6289	247Sounds of things_Tools_Sawing-5141197186138112.wav	247Sounds of things_Tools_Sawing_reference.wav	False	3	True	True	73.0
6290	6290	247Sounds of things_Tools_Sawing-5184912973889536.wav	247Sounds of things_Tools_Sawing_reference.wav	False	1	True	True	18.0
6291	6291	247Sounds of things_Tools_Sawing-5239856879894528.wav	247Sounds of things_Tools_Sawing_reference.wav	False	1	True	True	62.0
6292	6292	247Sounds of things_Tools_Sawing-5405208825823232.wav	247Sounds of things_Tools_Sawing_reference.wav	False	14	True	False	
6293	6293	247Sounds of things_Tools_Sawing-5577576869265408.wav	247Sounds of things_Tools_Sawing_reference.wav	False	9	True	True	80.0
6294	6294	247Sounds of things_Tools_Sawing-5644979804307456.wav	247Sounds of things_Tools_Sawing_reference.wav	False	13	True	False	
6295	6295	247Sounds of things_Tools_Sawing-5655117671956480.wav	247Sounds of things_Tools_Sawing_reference.wav	False	8	True	True	22.0
6296	6296	247Sounds of things_Tools_Sawing-5669976513970176.wav	247Sounds of things_Tools_Sawing_reference.wav	False	3	True	True	82.0
6297	6297	247Sounds of things_Tools_Sawing-5669976513970176.wav	247Sounds of things_Tools_Sawing_reference.wav	False	3	True	True	76.0
6298	6298	247Sounds of things_Tools_Sawing-5712018204000256.wav	247Sounds of things_Tools_Sawing_reference.wav	False	9	True	True	60.0
6299	6299	247Sounds of things_Tools_Sawing-5733679603122176.wav	247Sounds of things_Tools_Sawing_reference.wav	False	14	True	True	93.0
6300	6300	247Sounds of things_Tools_Sawing-5753341694967808.wav	247Sounds of things_Tools_Sawing_reference.wav	False	0	True	True	67.0
6301	6301	247Sounds of things_Tools_Sawing-5760131769827328.wav	247Sounds of things_Tools_Sawing_reference.wav	False	2	True	True	70.0
6302	6302	247Sounds of things_Tools_Sawing-5967478026928128.wav	247Sounds of things_Tools_Sawing_reference.wav	False	2	True	True	75.0
6303	6303	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-4763593325150208.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	12	True	True	85.0
6304	6304	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-4763593325150208.wav	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	12	True	False	
6305	6305	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-5088031396593664.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	12	True	True	59.0
6306	6306	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-5127195055882240.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	2	True	True	65.0
6307	6307	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-5132922126336000.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	8	True	True	58.0
6308	6308	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-5249109313191936.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	3	True	True	75.0
6309	6309	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-5388930899771392.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	9	True	True	21.0
6310	6310	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-5633951804686336.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	6	True	True	59.0
6311	6311	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-5633951804686336.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	6	True	True	60.0
6312	6312	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-5674015796494336.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	1	True	True	54.0
6313	6313	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-5714941466116096.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	5	True	False	
6314	6314	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-5714941466116096.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	5	True	False	
6315	6315	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-5741129492332544.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	8	True	True	82.0
6316	6316	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-5745865499082752.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	4	True	True	52.0
6317	6317	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-5966436497358848.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	8	True	True	49.0
6318	6318	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-5992982884909056.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	4	True	True	45.0
6319	6319	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-5992982884909056.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	4	True	True	44.0
6320	6320	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-6221912157978624.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	0	True	True	89.0
6321	6321	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-6222068655849472.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	4	True	False	
6322	6322	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-6222068655849472.wav	239Sounds of things_Miscellaneous sources_Duck call (hunting tool)_reference.wav	True	4	True	True	15.0
6323	6323	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-6251631184183296.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	11	True	True	54.0
6324	6324	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-6281264311042048.wav	012Animal_Livestock_ farm animals_ working animals_Fowl_Goose_Honk_reference.wav	True	5	True	False	
6325	6325	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-6281264311042048.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	5	True	True	74.0
6326	6326	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-6281264311042048.wav	012Animal_Livestock_ farm animals_ working animals_Fowl_Goose_Honk_reference.wav	True	5	True	False	
6327	6327	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-6281264311042048.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	5	True	True	74.0
6328	6328	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-6314650165575680.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	4	True	True	15.0
6329	6329	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-6467704814829568.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	11	True	True	58.0
6330	6330	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew-6501960131805184.wav	248Sounds of things_Vehicle_Aircraft_Aircraft engine_Propeller_ airscrew_reference.wav	False	6	True	True	44.0
6331	6331	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-4680335518334976.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	7	True	True	52.0
6332	6332	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-4755185121361920.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	11	True	True	68.0
6333	6333	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-4793064316993536.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	11	True	True	51.0
6334	6334	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-4856558697578496.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	9	True	True	17.0
6335	6335	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-4879441612242944.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	13	True	True	41.0
6336	6336	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5075109987483648.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	2	True	True	40.0
6337	6337	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5078512406888448.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	7	True	False	
6338	6338	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5100102670614528.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	4	True	True	48.0
6339	6339	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5420749896548352.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	2	True	True	70.0
6340	6340	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5545265561862144.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	11	True	True	65.0
6341	6341	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5631986051842048.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	12	True	True	81.0
6342	6342	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5644572721938432.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	14	True	True	100.0
6343	6343	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5644572721938432.wav	183Sounds of things_Domestic sounds_ home sounds_Hair dryer_reference.wav	True	14	True	True	91.0
6344	6344	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5654313976201216.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	9	True	True	37.0
6345	6345	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5708007778287616.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	5	True	True	30.0
6346	6346	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5708007778287616.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	5	True	True	30.0
6347	6347	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5721413042307072.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	10	True	True	39.0
6348	6348	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5759051853987840.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	2	True	True	70.0
6349	6349	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5819789939310592.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	2	True	True	55.0
6350	6350	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5871187544506368.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	5	True	True	36.0
6351	6351	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-5871187544506368.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	5	True	True	47.0
6352	6352	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-6291066231717888.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	10	True	True	24.0
6353	6353	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-6291066231717888.wav	157Sounds of things_Alarm_Siren_Civil defense siren_reference.wav	True	10	True	True	34.0
6354	6354	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane-6579402418683904.wav	249Sounds of things_Vehicle_Aircraft_Fixed-wing aircraft_ airplane_reference.wav	False	8	True	True	60.0
6355	6355	250Sounds of things_Vehicle_Aircraft_Helicopter-4553231464136704.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	10	True	True	14.0
6356	6356	250Sounds of things_Vehicle_Aircraft_Helicopter-4925032287436800.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	6	True	True	50.0
6357	6357	250Sounds of things_Vehicle_Aircraft_Helicopter-4925032287436800.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	6	True	True	51.0
6358	6358	250Sounds of things_Vehicle_Aircraft_Helicopter-5112102540804096.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	5	True	True	39.0
6359	6359	250Sounds of things_Vehicle_Aircraft_Helicopter-5112102540804096.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	5	True	True	36.0
6360	6360	250Sounds of things_Vehicle_Aircraft_Helicopter-5161731424780288.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	4	True	True	72.0
6361	6361	250Sounds of things_Vehicle_Aircraft_Helicopter-5393792802750464.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	0	True	True	19.0
6362	6362	250Sounds of things_Vehicle_Aircraft_Helicopter-5423622961233920.wav	126Music_Musical instrument_Plucked string instrument_Sitar_reference.wav	True	2	True	False	
6363	6363	250Sounds of things_Vehicle_Aircraft_Helicopter-5423622961233920.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	2	True	True	55.0
6364	6364	250Sounds of things_Vehicle_Aircraft_Helicopter-5690665774088192.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	8	True	True	16.0
6365	6365	250Sounds of things_Vehicle_Aircraft_Helicopter-5693341270278144.wav	250Sounds of things_Vehicle_Aircraft_Helicopter_reference.wav	False	5	True	True	54.0
