index,filename,new category name,old category name,username,user_url,file_url,ID
,366338__et-graham__skateboard-indoor.wav,272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard,313Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard,et_graham,https://freesound.org/people/et_graham,https://freesound.org/people/et_graham/sounds/366338,366338
,81178__mkoenig__skateboard-ollie.wav,272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard,313Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard,mkoenig,https://freesound.org/people/mkoenig,https://freesound.org/people/mkoenig/sounds/81178,81178
,84960__amszala__skateboarding.wav,272Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard,313Sounds of things_Vehicle_Non-motorized land vehicle_Skateboard,amszala,https://freesound.org/people/amszala,https://freesound.org/people/amszala/sounds/84960,84960
,157873__markedit__train-upon-us.wav,273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,314Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,markedit,https://freesound.org/people/markedit,https://freesound.org/people/markedit/sounds/157873,157873
,215757__mrkva__big-train-passing-by.wav,273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,314Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,mrkva,https://freesound.org/people/mrkva,https://freesound.org/people/mrkva/sounds/215757,215757
,3126__jorisbr__dutch-train-coming2.wav,273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,314Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,jorisbr,https://freesound.org/people/jorisbr,https://freesound.org/people/jorisbr/sounds/3126,3126
,332014__inspectorj__train-passing-left-to-right-b.wav,273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,314Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,inspectorj,https://freesound.org/people/inspectorj,https://freesound.org/people/inspectorj/sounds/332014,332014
,338185__edranil__train-departure.wav,273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,314Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,edranil,https://freesound.org/people/edranil,https://freesound.org/people/edranil/sounds/338185,338185
,346370__inspectorj__train-passing-close-right-to-left-a.wav,273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,314Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,inspectorj,https://freesound.org/people/inspectorj,https://freesound.org/people/inspectorj/sounds/346370,346370
,346371__inspectorj__train-passing-close-left-to-right-a.wav,273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,314Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,inspectorj,https://freesound.org/people/inspectorj,https://freesound.org/people/inspectorj/sounds/346371,346371
,351783__mma-official__train.wav,273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,314Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,mma_official,https://freesound.org/people/mma_official,https://freesound.org/people/mma_official/sounds/351783,351783
,64472__daveincamas__20081210freighttrain1.wav,273Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,314Sounds of things_Vehicle_Rail transport_Railroad car_ train wagon,daveincamas,https://freesound.org/people/daveincamas,https://freesound.org/people/daveincamas/sounds/64472,64472
,173311__manicciola__subway-02.wav,274Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,315Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,manicciola,https://freesound.org/people/manicciola,https://freesound.org/people/manicciola/sounds/173311,173311
,180515__radiy__moscow-subway-inside-the-train.wav,274Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,315Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,radiy,https://freesound.org/people/radiy,https://freesound.org/people/radiy/sounds/180515,180515
,1933__rhumphries__rbh-nyc-subway-pass.wav,274Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,315Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,rhumphries,https://freesound.org/people/rhumphries,https://freesound.org/people/rhumphries/sounds/1933,1933
,198378__miklovan__subway.wav,274Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,315Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,miklovan,https://freesound.org/people/miklovan,https://freesound.org/people/miklovan/sounds/198378,198378
,241922__alexbird__metro-into-the-train.wav,274Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,315Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,alexbird,https://freesound.org/people/alexbird,https://freesound.org/people/alexbird/sounds/241922,241922
,345946__knufds__nyc-subway.wav,274Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,315Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,knufds,https://freesound.org/people/knufds,https://freesound.org/people/knufds/sounds/345946,345946
,38732__metamorphmuses__bart-departure.wav,274Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,315Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,metamorphmuses,https://freesound.org/people/metamorphmuses,https://freesound.org/people/metamorphmuses/sounds/38732,38732
,77366__cornodrig__subway-departure-from-station.wav,274Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,315Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,cornodrig,https://freesound.org/people/cornodrig,https://freesound.org/people/cornodrig/sounds/77366,77366
,91755__dobroide__20100307-subway-train.wav,274Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,315Sounds of things_Vehicle_Rail transport_Subway_ metro_ underground,dobroide,https://freesound.org/people/dobroide,https://freesound.org/people/dobroide/sounds/91755,91755
,12698__wim__london-underground-01-train-stopping.wav,275Sounds of things_Vehicle_Rail transport_Train wheels squealing,316Sounds of things_Vehicle_Rail transport_Train wheels squealing,wim,https://freesound.org/people/wim,https://freesound.org/people/wim/sounds/12698,12698
,141558__xserra__train-3.wav,275Sounds of things_Vehicle_Rail transport_Train wheels squealing,316Sounds of things_Vehicle_Rail transport_Train wheels squealing,xserra,https://freesound.org/people/xserra,https://freesound.org/people/xserra/sounds/141558,141558
,238303__8ahpu__nyc-subway-train-approach-doors-announce-depart.wav,275Sounds of things_Vehicle_Rail transport_Train wheels squealing,316Sounds of things_Vehicle_Rail transport_Train wheels squealing,8ahpu,https://freesound.org/people/8ahpu,https://freesound.org/people/8ahpu/sounds/238303,238303
,265492__mrauralization__train-stop.wav,275Sounds of things_Vehicle_Rail transport_Train wheels squealing,316Sounds of things_Vehicle_Rail transport_Train wheels squealing,mrauralization,https://freesound.org/people/mrauralization,https://freesound.org/people/mrauralization/sounds/265492,265492
,282__hanstimm__treinrem2.wav,275Sounds of things_Vehicle_Rail transport_Train wheels squealing,316Sounds of things_Vehicle_Rail transport_Train wheels squealing,hanstimm,https://freesound.org/people/hanstimm,https://freesound.org/people/hanstimm/sounds/282,282
,322887__vlatkoblazek__train-stopping.wav,275Sounds of things_Vehicle_Rail transport_Train wheels squealing,316Sounds of things_Vehicle_Rail transport_Train wheels squealing,vlatkoblazek,https://freesound.org/people/vlatkoblazek,https://freesound.org/people/vlatkoblazek/sounds/322887,322887
,65923__rock-savage__modern-train.wav,275Sounds of things_Vehicle_Rail transport_Train wheels squealing,316Sounds of things_Vehicle_Rail transport_Train wheels squealing,Rock Savage,https://freesound.org/people/Rock%20Savage,https://freesound.org/people/Rock%20Savage/sounds/65923/,65923
,66111__kaiodeleis__treno.wav,275Sounds of things_Vehicle_Rail transport_Train wheels squealing,316Sounds of things_Vehicle_Rail transport_Train wheels squealing,kaiodeleis,https://freesound.org/people/kaiodeleis,https://freesound.org/people/kaiodeleis/sounds/66111,66111
,87376__heigh-hoo__freight09dec.wav,275Sounds of things_Vehicle_Rail transport_Train wheels squealing,316Sounds of things_Vehicle_Rail transport_Train wheels squealing,Heigh-hoo,https://freesound.org/people/Heigh-hoo,https://freesound.org/people/Heigh-hoo/sounds/87376/,87376
,100265__2hear__iem4leadingclatterpass.wav,276Sounds of things_Vehicle_Rail transport_Train_Train horn,317Sounds of things_Vehicle_Rail transport_Train_Train horn,2hear,https://freesound.org/people/2hear,https://freesound.org/people/2hear/sounds/100265,100265
,120777__sinatra314__train-passing2.wav,276Sounds of things_Vehicle_Rail transport_Train_Train horn,317Sounds of things_Vehicle_Rail transport_Train_Train horn,sinatra314,https://freesound.org/people/sinatra314,https://freesound.org/people/sinatra314/sounds/120777,120777
,141273__oroborosnz__train-horn-departs.wav,276Sounds of things_Vehicle_Rail transport_Train_Train horn,317Sounds of things_Vehicle_Rail transport_Train_Train horn,oroborosnz,https://freesound.org/people/oroborosnz,https://freesound.org/people/oroborosnz/sounds/141273,141273
,145622__andybrannan__train-fog-horn-long-wyomming.wav,276Sounds of things_Vehicle_Rail transport_Train_Train horn,317Sounds of things_Vehicle_Rail transport_Train_Train horn,andybrannan,https://freesound.org/people/andybrannan,https://freesound.org/people/andybrannan/sounds/145622,145622
,18529__corsica-s__train-horn.wav,276Sounds of things_Vehicle_Rail transport_Train_Train horn,317Sounds of things_Vehicle_Rail transport_Train_Train horn,corsica_s,https://freesound.org/people/corsica_s,https://freesound.org/people/corsica_s/sounds/18529,18529
,248229__couleurcasquette__train-horn.wav,276Sounds of things_Vehicle_Rail transport_Train_Train horn,317Sounds of things_Vehicle_Rail transport_Train_Train horn,couleurcasquette,https://freesound.org/people/couleurcasquette,https://freesound.org/people/couleurcasquette/sounds/248229,248229
,316689__ambiosis__train-diesel-double-horn-from-class-142-with-reverb.wav,276Sounds of things_Vehicle_Rail transport_Train_Train horn,317Sounds of things_Vehicle_Rail transport_Train_Train horn,ambiosis,https://freesound.org/people/ambiosis,https://freesound.org/people/ambiosis/sounds/316689,316689
,353665__debsound__train-passby-right-to-left-with-horn-short-02.wav,276Sounds of things_Vehicle_Rail transport_Train_Train horn,317Sounds of things_Vehicle_Rail transport_Train_Train horn,debsound,https://freesound.org/people/debsound,https://freesound.org/people/debsound/sounds/353665,353665
,385821__crazywashingtoniantrainnut__train-horn-s3k-2-blast.wav,276Sounds of things_Vehicle_Rail transport_Train_Train horn,317Sounds of things_Vehicle_Rail transport_Train_Train horn,crazywashingtoniantrainnut,https://freesound.org/people/crazywashingtoniantrainnut,https://freesound.org/people/crazywashingtoniantrainnut/sounds/385821,385821
,170848__eliasheuninck__steam-train-horn-02.wav,277Sounds of things_Vehicle_Rail transport_Train_Train whistle,318Sounds of things_Vehicle_Rail transport_Train_Train whistle,eliasheuninck,https://freesound.org/people/eliasheuninck,https://freesound.org/people/eliasheuninck/sounds/170848,170848
,188240__gadzooks__steam-train-whistle.wav,277Sounds of things_Vehicle_Rail transport_Train_Train whistle,318Sounds of things_Vehicle_Rail transport_Train_Train whistle,gadzooks,https://freesound.org/people/gadzooks,https://freesound.org/people/gadzooks/sounds/188240,188240
,25068__laurent__locomotive.wav,277Sounds of things_Vehicle_Rail transport_Train_Train whistle,318Sounds of things_Vehicle_Rail transport_Train_Train whistle,laurent,https://freesound.org/people/laurent,https://freesound.org/people/laurent/sounds/25068,25068
,278885__theshaggyfreak__train-whistle.wav,277Sounds of things_Vehicle_Rail transport_Train_Train whistle,318Sounds of things_Vehicle_Rail transport_Train_Train whistle,theshaggyfreak,https://freesound.org/people/theshaggyfreak,https://freesound.org/people/theshaggyfreak/sounds/278885,278885
,30628__herbertboland__doublesteamwhistle.wav,277Sounds of things_Vehicle_Rail transport_Train_Train whistle,318Sounds of things_Vehicle_Rail transport_Train_Train whistle,herbertboland,https://freesound.org/people/herbertboland,https://freesound.org/people/herbertboland/sounds/30628,30628
,36180__bansemer__deisel-locomotive-moving-engine-only-whistle-blast-once.wav,277Sounds of things_Vehicle_Rail transport_Train_Train whistle,318Sounds of things_Vehicle_Rail transport_Train_Train whistle,bansemer,https://freesound.org/people/bansemer,https://freesound.org/people/bansemer/sounds/36180,36180
,56645__zozzy__emmentaler-steam-train.wav,277Sounds of things_Vehicle_Rail transport_Train_Train whistle,318Sounds of things_Vehicle_Rail transport_Train_Train whistle,zozzy,https://freesound.org/people/zozzy,https://freesound.org/people/zozzy/sounds/56645,56645
,57196__boteman__toot-toot.wav,277Sounds of things_Vehicle_Rail transport_Train_Train whistle,318Sounds of things_Vehicle_Rail transport_Train_Train whistle,boteman,https://freesound.org/people/boteman,https://freesound.org/people/boteman/sounds/57196,57196
,71778__bidone__steam-whistle.wav,277Sounds of things_Vehicle_Rail transport_Train_Train whistle,318Sounds of things_Vehicle_Rail transport_Train_Train whistle,bidone,https://freesound.org/people/bidone,https://freesound.org/people/bidone/sounds/71778,71778
,158972__cgeffex__chopping-wood-02.wav,278Sounds of things_Wood_Chop,319Sounds of things_Wood_Chop,cgeffex,https://freesound.org/people/cgeffex,https://freesound.org/people/cgeffex/sounds/158972,158972
,158973__cgeffex__chopping-wood-01.wav,278Sounds of things_Wood_Chop,319Sounds of things_Wood_Chop,cgeffex,https://freesound.org/people/cgeffex,https://freesound.org/people/cgeffex/sounds/158973,158973
,220951__islabonita__splitting-chopping-logs-in-a-shed.wav,278Sounds of things_Wood_Chop,319Sounds of things_Wood_Chop,islabonita,https://freesound.org/people/islabonita,https://freesound.org/people/islabonita/sounds/220951,220951
,319933__papercutterjohn__chopping-logs.wav,278Sounds of things_Wood_Chop,319Sounds of things_Wood_Chop,papercutterjohn,https://freesound.org/people/papercutterjohn,https://freesound.org/people/papercutterjohn/sounds/319933,319933
,319989__papercutterjohn__chopping-logs-2.wav,278Sounds of things_Wood_Chop,319Sounds of things_Wood_Chop,papercutterjohn,https://freesound.org/people/papercutterjohn,https://freesound.org/people/papercutterjohn/sounds/319989,319989
,320376__yadronoff__axe-chopping.wav,278Sounds of things_Wood_Chop,319Sounds of things_Wood_Chop,yadronoff,https://freesound.org/people/yadronoff,https://freesound.org/people/yadronoff/sounds/320376,320376
,328076__guntherdorksen__wood-chopping-chopping-hard-wood-with-metal-axe-sfx.wav,278Sounds of things_Wood_Chop,319Sounds of things_Wood_Chop,guntherdorksen,https://freesound.org/people/guntherdorksen,https://freesound.org/people/guntherdorksen/sounds/328076,328076
,85534__maj061785__chopping-wood.wav,278Sounds of things_Wood_Chop,319Sounds of things_Wood_Chop,maj061785,https://freesound.org/people/maj061785,https://freesound.org/people/maj061785/sounds/85534,85534
,89983__abrann__sound-edit.wav,278Sounds of things_Wood_Chop,319Sounds of things_Wood_Chop,abrann,https://freesound.org/people/abrann,https://freesound.org/people/abrann/sounds/89983,89983
,109357__soundcollectah__dry-branches-cracking.wav,279Sounds of things_Wood_Crack,320Sounds of things_Wood_Crack,soundcollectah,https://freesound.org/people/soundcollectah,https://freesound.org/people/soundcollectah/sounds/109357,109357
,164472__adam-n__crack-of-branch-3.wav,279Sounds of things_Wood_Crack,320Sounds of things_Wood_Crack,adam_n,https://freesound.org/people/adam_n,https://freesound.org/people/adam_n/sounds/164472,164472
,33206__herbertboland__crackingdrywood.wav,279Sounds of things_Wood_Crack,320Sounds of things_Wood_Crack,herbertboland,https://freesound.org/people/herbertboland,https://freesound.org/people/herbertboland/sounds/33206,33206
,352186__inspectorj__snapping-wooden-fence-j.wav,279Sounds of things_Wood_Crack,320Sounds of things_Wood_Crack,inspectorj,https://freesound.org/people/inspectorj,https://freesound.org/people/inspectorj/sounds/352186,352186
,352196__inspectorj__snapping-wooden-fence-l.wav,279Sounds of things_Wood_Crack,320Sounds of things_Wood_Crack,inspectorj,https://freesound.org/people/inspectorj,https://freesound.org/people/inspectorj/sounds/352196,352196
,352197__inspectorj__snapping-wooden-fence-k.wav,279Sounds of things_Wood_Crack,320Sounds of things_Wood_Crack,inspectorj,https://freesound.org/people/inspectorj,https://freesound.org/people/inspectorj/sounds/352197,352197
,352198__inspectorj__snapping-wooden-fence-r.wav,279Sounds of things_Wood_Crack,320Sounds of things_Wood_Crack,inspectorj,https://freesound.org/people/inspectorj,https://freesound.org/people/inspectorj/sounds/352198,352198
,352207__inspectorj__crunching-wooden-fence-a.wav,279Sounds of things_Wood_Crack,320Sounds of things_Wood_Crack,inspectorj,https://freesound.org/people/inspectorj,https://freesound.org/people/inspectorj/sounds/352207,352207
,49139__smidoid__cracking.wav,279Sounds of things_Wood_Crack,320Sounds of things_Wood_Crack,smidoid,https://freesound.org/people/smidoid,https://freesound.org/people/smidoid/sounds/49139,49139
,101494__earthsounds__twig-snap-3.wav,280Sounds of things_Wood_Snap,321Sounds of things_Wood_Snap,earthsounds,https://freesound.org/people/eart,https://freesound.org/people/earthsounds/sounds/101494,101494
,108274__klakmart__snappingbamboo.wav,280Sounds of things_Wood_Snap,321Sounds of things_Wood_Snap,klakmart,https://freesound.org/people/klakmart,https://freesound.org/people/klakmart/sounds/108274,108274
,159332__duncanlewismackinnon__wood-snap-3.wav,280Sounds of things_Wood_Snap,321Sounds of things_Wood_Snap,duncanlewismackinnon,https://freesound.org/people/duncanlewismackinnon,https://freesound.org/people/duncanlewismackinnon/sounds/159332,159332
,258053__jagadamba__snapping-pieces-of-wood.wav,280Sounds of things_Wood_Snap,321Sounds of things_Wood_Snap,jagadamba,https://freesound.org/people/jagadamba,https://freesound.org/people/jagadamba/sounds/258053,258053
,31812__malexmedia__malexmedia-twigsnapa.wav,280Sounds of things_Wood_Snap,321Sounds of things_Wood_Snap,malexmedia,https://freesound.org/people/malexmedia,https://freesound.org/people/malexmedia/sounds/31812,31812
,322416__glitchedtones__twig-snap-05.wav,280Sounds of things_Wood_Snap,321Sounds of things_Wood_Snap,glitchedtones,https://freesound.org/people/glitchedtones,https://freesound.org/people/glitchedtones/sounds/322416,322416
,352203__inspectorj__snapping-wooden-fence-s.wav,280Sounds of things_Wood_Snap,321Sounds of things_Wood_Snap,inspectorj,https://freesound.org/people/inspectorj,https://freesound.org/people/inspectorj/sounds/352203,352203
,369986__northern87__branches-snapping-northern87.wav,280Sounds of things_Wood_Snap,321Sounds of things_Wood_Snap,northern87,https://freesound.org/people/northern87,https://freesound.org/people/northern87/sounds/369986,369986
,89398__zimbot__woodsnap5.wav,280Sounds of things_Wood_Snap,321Sounds of things_Wood_Snap,zimbot,https://freesound.org/people/zimbot,https://freesound.org/people/zimbot/sounds/89398,89398
,108263__klakmart__bamboocracking.wav,281Sounds of things_Wood_Splinter,322Sounds of things_Wood_Splinter,klakmart,https://freesound.org/people/klakmart,https://freesound.org/people/klakmart/sounds/108263,108263
,108274__klakmart__snappingbamboo.wav,281Sounds of things_Wood_Splinter,322Sounds of things_Wood_Splinter,klakmart,https://freesound.org/people/klakmart,https://freesound.org/people/klakmart/sounds/108274,108274
,109357__soundcollectah__dry-branches-cracking.wav,281Sounds of things_Wood_Splinter,322Sounds of things_Wood_Splinter,soundcollectah,https://freesound.org/people/soundcollectah,https://freesound.org/people/soundcollectah/sounds/109357,109357
,178658__jorickhoofd__breaking-wood.wav,281Sounds of things_Wood_Splinter,322Sounds of things_Wood_Splinter,jorickhoofd,https://freesound.org/people/jorickhoofd,https://freesound.org/people/jorickhoofd/sounds/178658,178658
,365815__mountain852__breaking-sticks.wav,281Sounds of things_Wood_Splinter,322Sounds of things_Wood_Splinter,mountain852,https://freesound.org/people/mountain852,https://freesound.org/people/mountain852/sounds/365815,365815
,367826__shutup-outcast__snapping-stick.wav,281Sounds of things_Wood_Splinter,322Sounds of things_Wood_Splinter,shutup_outcast,https://freesound.org/people/shutup_outcast,https://freesound.org/people/shutup_outcast/sounds/367826,367826
,369986__northern87__branches-snapping-northern87.wav,281Sounds of things_Wood_Splinter,322Sounds of things_Wood_Splinter,northern87,https://freesound.org/people/northern87,https://freesound.org/people/northern87/sounds/369986,369986
,46194__arnaud-coutancier__cracking-twigs-craquements-brindilles.wav,281Sounds of things_Wood_Splinter,322Sounds of things_Wood_Splinter,arnaud coutancier,https://freesound.org/people/arnaud%20coutancier,https://freesound.org/people/arnaud%20coutancier/sounds/46194/,46194
,89396__zimbot__woodsnap3.wav,281Sounds of things_Wood_Splinter,322Sounds of things_Wood_Splinter,zimbot,https://freesound.org/people/zimbot,https://freesound.org/people/zimbot/sounds/89396,89396
,114299__fcsimba__paper-crumpling.wav,282Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,323Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,fcsimba,https://freesound.org/people/fcsimba,https://freesound.org/people/fcsimba/sounds/114299,114299
,140772__schluppipuppie__crumpling-silver-foil.wav,282Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,323Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,schluppipuppie,https://freesound.org/people/schluppipuppie,https://freesound.org/people/schluppipuppie/sounds/140772,140772
,151216__owlstorm__crumpling-plastic.wav,282Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,323Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,owlstorm,https://freesound.org/people/owlstorm,https://freesound.org/people/owlstorm/sounds/151216,151216
,257272__natty23__crumpled-up-paper.wav,282Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,323Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,natty23,https://freesound.org/people/natty23,https://freesound.org/people/natty23/sounds/257272,257272
,261403__vlatkoblazek__crumpling-paper.wav,282Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,323Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,vlatkoblazek,https://freesound.org/people/vlatkoblazek,https://freesound.org/people/vlatkoblazek/sounds/261403,261403
,327918__ruonvniekerk__crumpling-paper.wav,282Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,323Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,ruonvniekerk,https://freesound.org/people/ruonvniekerk,https://freesound.org/people/ruonvniekerk/sounds/327918,327918
,359142__harveyjnz__plastic-ikea-bag-02.wav,282Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,323Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,harveyjnz,https://freesound.org/people/harveyjnz,https://freesound.org/people/harveyjnz/sounds/359142,359142
,362277__peaksoulreaper__paper-bag.wav,282Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,323Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,peaksoulreaper,https://freesound.org/people/peaksoulreaper,https://freesound.org/people/peaksoulreaper/sounds/362277,362277
,79155__atha89__inflated-ziploc-bag-crumpling.wav,282Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,323Source-ambiguous sounds_Deformable shell_Crumpling_ crinkling,atha89,https://freesound.org/people/atha89,https://freesound.org/people/atha89/sounds/79155,79155
,176745__carlito62__bone-crushneck-twist.wav,283Source-ambiguous sounds_Deformable shell_Crushing,324Source-ambiguous sounds_Deformable shell_Crushing,carlito62,https://freesound.org/people/carlito62,https://freesound.org/people/carlito62/sounds/176745,176745
,188395__wjoojoo__cancrush2.wav,283Source-ambiguous sounds_Deformable shell_Crushing,324Source-ambiguous sounds_Deformable shell_Crushing,wjoojoo,https://freesound.org/people/wjoojoo,https://freesound.org/people/wjoojoo/sounds/188395,188395
,188397__wjoojoo__cancrush6.wav,283Source-ambiguous sounds_Deformable shell_Crushing,324Source-ambiguous sounds_Deformable shell_Crushing,wjoojoo,https://freesound.org/people/wjoojoo,https://freesound.org/people/wjoojoo/sounds/188397,188397
,238947__anochrist__can-crush.wav,283Source-ambiguous sounds_Deformable shell_Crushing,324Source-ambiguous sounds_Deformable shell_Crushing,anochrist,https://freesound.org/people/anochrist,https://freesound.org/people/anochrist/sounds/238947,238947
,244489__zimbot__relishedcrush.wav,283Source-ambiguous sounds_Deformable shell_Crushing,324Source-ambiguous sounds_Deformable shell_Crushing,zimbot,https://freesound.org/people/zimbot,https://freesound.org/people/zimbot/sounds/244489,244489
,333818__inspectorj__cracking-crunching-a.wav,283Source-ambiguous sounds_Deformable shell_Crushing,324Source-ambiguous sounds_Deformable shell_Crushing,inspectorj,https://freesound.org/people/inspectorj,https://freesound.org/people/inspectorj/sounds/333818,333818
,383450__deleted-user-7146007__crushing-aluminum-can.wav,283Source-ambiguous sounds_Deformable shell_Crushing,324Source-ambiguous sounds_Deformable shell_Crushing,deleted_user_7146007,https://freesound.org/people/deleted_user_7146007,https://freesound.org/people/deleted_user_7146007/sounds/383450,383450
,63501__benboncan__aluminium-cans-crushed.wav,283Source-ambiguous sounds_Deformable shell_Crushing,324Source-ambiguous sounds_Deformable shell_Crushing,benboncan,https://freesound.org/people/benboncan,https://freesound.org/people/benboncan/sounds/63501,63501
,94655__carthach__crushing-ice.wav,283Source-ambiguous sounds_Deformable shell_Crushing,324Source-ambiguous sounds_Deformable shell_Crushing,carthach,https://freesound.org/people/carthach,https://freesound.org/people/carthach/sounds/94655,94655
,102834__robinhood76__02043-textile-tearing.wav,284Source-ambiguous sounds_Deformable shell_Tearing,325Source-ambiguous sounds_Deformable shell_Tearing,robinhood76,https://freesound.org/people/robinhood76,https://freesound.org/people/robinhood76/sounds/102834,102834
,111117__dymewiz__tearing-paper-13.wav,284Source-ambiguous sounds_Deformable shell_Tearing,325Source-ambiguous sounds_Deformable shell_Tearing,dymewiz,https://freesound.org/people/dymewiz,https://freesound.org/people/dymewiz/sounds/111117,111117
,158526__sphion__tearing-paper.wav,284Source-ambiguous sounds_Deformable shell_Tearing,325Source-ambiguous sounds_Deformable shell_Tearing,sphion,https://freesound.org/people/sphion,https://freesound.org/people/sphion/sounds/158526,158526
,245198__alaskarobotics__duct-tape-tear-rip.wav,284Source-ambiguous sounds_Deformable shell_Tearing,325Source-ambiguous sounds_Deformable shell_Tearing,alaskarobotics,https://freesound.org/people/alaskarobotics,https://freesound.org/people/alaskarobotics/sounds/245198,245198
,257278__natty23__paper-teared-in-half.wav,284Source-ambiguous sounds_Deformable shell_Tearing,325Source-ambiguous sounds_Deformable shell_Tearing,natty23,https://freesound.org/people/natty23,https://freesound.org/people/natty23/sounds/257278,257278
,261397__jaklocke__tearing-fabric-3.wav,284Source-ambiguous sounds_Deformable shell_Tearing,325Source-ambiguous sounds_Deformable shell_Tearing,jaklocke,https://freesound.org/people/jaklocke,https://freesound.org/people/jaklocke/sounds/261397,261397
,317396__junkfood2121__ripping-tearing-paper.wav,284Source-ambiguous sounds_Deformable shell_Tearing,325Source-ambiguous sounds_Deformable shell_Tearing,junkfood2121,https://freesound.org/people/junkfood2121,https://freesound.org/people/junkfood2121/sounds/317396,317396
,322227__inspectorj__tearing-cardboard-thin-a.wav,284Source-ambiguous sounds_Deformable shell_Tearing,325Source-ambiguous sounds_Deformable shell_Tearing,inspectorj,https://freesound.org/people/inspectorj,https://freesound.org/people/inspectorj/sounds/322227,322227
,67786__sunnysidesound__paper-tearing.wav,284Source-ambiguous sounds_Deformable shell_Tearing,325Source-ambiguous sounds_Deformable shell_Tearing,sunnysidesound,https://freesound.org/people/sunnysidesound,https://freesound.org/people/sunnysidesound/sounds/67786,67786
,170419__eelke__bang-01-clean.wav,285Source-ambiguous sounds_Generic impact sounds_Bang,326Source-ambiguous sounds_Generic impact sounds_Bang,eelke,https://freesound.org/people/eelke,https://freesound.org/people/eelke/sounds/170419,170419
,207868__ueffects__bang-pop-crack-whoomph.wav,285Source-ambiguous sounds_Generic impact sounds_Bang,326Source-ambiguous sounds_Generic impact sounds_Bang,ueffects,https://freesound.org/people/ueffects,https://freesound.org/people/ueffects/sounds/207868,207868
,218723__bareform__bang-1.wav,285Source-ambiguous sounds_Generic impact sounds_Bang,326Source-ambiguous sounds_Generic impact sounds_Bang,bareform,https://freesound.org/people/bareform,https://freesound.org/people/bareform/sounds/218723,218723
,245941__sophiehall3535__glass-bang.wav,285Source-ambiguous sounds_Generic impact sounds_Bang,326Source-ambiguous sounds_Generic impact sounds_Bang,sophiehall3535,https://freesound.org/people/sophiehall3535,https://freesound.org/people/sophiehall3535/sounds/245941,245941
